date;Bundesland;PubHoliday
2020-09-11;Bayern;0
2020-09-11;Berlin;0
2020-09-11;Brandenburg;0
2020-09-11;Bremen;0
2020-09-11;Hamburg;0
2020-09-11;Hessen;0
2020-09-11;Mecklenburg-Vorpommern;0
2020-09-11;Niedersachsen;0
2020-09-11;Nordrhein-Westfalen;0
2020-09-11;Rheinland-Pfalz;0
2020-09-11;Saarland;0
2020-09-11;Sachsen;0
2020-09-11;Sachsen-Anhalt;0
2020-09-11;Schleswig-Holstein;0
2020-09-11;Thüringen;0
2020-09-12;Baden-Württemberg;0
2020-09-12;Bayern;0
2020-09-12;Berlin;0
2020-09-12;Brandenburg;0
2020-09-12;Bremen;0
2020-09-12;Hamburg;0
2020-09-12;Hessen;0
2020-09-12;Mecklenburg-Vorpommern;0
2020-09-12;Niedersachsen;0
2020-09-12;Nordrhein-Westfalen;0
2020-09-12;Rheinland-Pfalz;0
2020-09-12;Saarland;0
2020-09-12;Sachsen;0
2020-09-12;Sachsen-Anhalt;0
2020-09-12;Schleswig-Holstein;0
2020-09-12;Thüringen;0
2020-09-13;Baden-Württemberg;0
2020-09-13;Bayern;0
2020-09-13;Berlin;0
2020-09-13;Brandenburg;0
2020-09-13;Bremen;0
2020-09-13;Hamburg;0
2020-09-13;Hessen;0
2020-09-13;Mecklenburg-Vorpommern;0
2020-09-13;Niedersachsen;0
2020-09-13;Nordrhein-Westfalen;0
2020-09-13;Rheinland-Pfalz;0
2020-09-13;Saarland;0
2020-09-13;Sachsen;0
2020-09-13;Sachsen-Anhalt;0
2020-09-13;Schleswig-Holstein;0
2020-09-13;Thüringen;0
2020-09-14;Baden-Württemberg;0
2020-09-14;Bayern;0
2020-09-14;Berlin;0
2020-09-14;Brandenburg;0
2020-09-14;Bremen;0
2020-09-14;Hamburg;0
2020-09-14;Hessen;0
2020-09-14;Mecklenburg-Vorpommern;0
2020-09-14;Niedersachsen;0
2020-09-14;Nordrhein-Westfalen;0
2020-09-14;Rheinland-Pfalz;0
2020-09-14;Saarland;0
2020-09-14;Sachsen;0
2020-09-14;Sachsen-Anhalt;0
2020-09-14;Schleswig-Holstein;0
2020-09-14;Thüringen;0
2020-09-15;Baden-Württemberg;0
2020-09-15;Bayern;0
2020-09-15;Berlin;0
2020-09-15;Brandenburg;0
2020-09-15;Bremen;0
2020-09-15;Hamburg;0
2020-09-15;Hessen;0
2020-09-15;Mecklenburg-Vorpommern;0
2020-09-15;Niedersachsen;0
2020-09-15;Nordrhein-Westfalen;0
2020-09-15;Rheinland-Pfalz;0
2020-09-15;Saarland;0
2020-09-15;Sachsen;0
2020-09-15;Sachsen-Anhalt;0
2020-09-15;Schleswig-Holstein;0
2020-09-15;Thüringen;0
2020-09-16;Baden-Württemberg;0
2020-09-16;Bayern;0
2020-09-16;Berlin;0
2020-09-16;Brandenburg;0
2020-09-16;Bremen;0
2020-09-16;Hamburg;0
2020-09-16;Hessen;0
2020-09-16;Mecklenburg-Vorpommern;0
2020-09-16;Niedersachsen;0
2020-09-16;Nordrhein-Westfalen;0
2020-09-16;Rheinland-Pfalz;0
2020-09-16;Saarland;0
2020-09-16;Sachsen;0
2020-09-16;Sachsen-Anhalt;0
2020-09-16;Schleswig-Holstein;0
2020-09-16;Thüringen;0
2020-09-17;Baden-Württemberg;0
2020-09-17;Bayern;0
2020-09-17;Berlin;0
2020-09-17;Brandenburg;0
2020-09-17;Bremen;0
2020-09-17;Hamburg;0
2020-09-17;Hessen;0
2020-09-17;Mecklenburg-Vorpommern;0
2020-09-17;Niedersachsen;0
2020-09-17;Nordrhein-Westfalen;0
2020-09-17;Rheinland-Pfalz;0
2020-09-17;Saarland;0
2020-09-17;Sachsen;0
2020-09-17;Sachsen-Anhalt;0
2020-09-17;Schleswig-Holstein;0
2020-09-17;Thüringen;0
2020-09-18;Baden-Württemberg;0
2020-09-18;Bayern;0
2020-09-18;Berlin;0
2020-09-18;Brandenburg;0
2020-09-18;Bremen;0
2020-09-18;Hamburg;0
2020-09-18;Hessen;0
2020-09-18;Mecklenburg-Vorpommern;0
2020-09-18;Niedersachsen;0
2020-09-18;Nordrhein-Westfalen;0
2020-09-18;Rheinland-Pfalz;0
2020-09-18;Saarland;0
2020-09-18;Sachsen;0
2020-09-18;Sachsen-Anhalt;0
2020-09-18;Schleswig-Holstein;0
2020-09-18;Thüringen;0
2020-09-19;Baden-Württemberg;0
2020-09-19;Bayern;0
2020-09-19;Berlin;0
2020-09-19;Brandenburg;0
2020-09-19;Bremen;0
2020-09-19;Hamburg;0
2020-09-19;Hessen;0
2020-09-19;Mecklenburg-Vorpommern;0
2020-09-19;Niedersachsen;0
2020-09-19;Nordrhein-Westfalen;0
2020-09-19;Rheinland-Pfalz;0
2020-09-19;Saarland;0
2020-09-19;Sachsen;0
2020-09-19;Sachsen-Anhalt;0
2020-09-19;Schleswig-Holstein;0
2020-09-19;Thüringen;0
2020-09-20;Baden-Württemberg;0
2020-09-20;Bayern;0
2020-09-20;Berlin;0
2020-09-20;Brandenburg;0
2020-09-20;Bremen;0
2020-09-20;Hamburg;0
2020-09-20;Hessen;0
2020-09-20;Mecklenburg-Vorpommern;0
2020-09-20;Niedersachsen;0
2020-09-20;Nordrhein-Westfalen;0
2020-09-20;Rheinland-Pfalz;0
2020-09-20;Saarland;0
2020-09-20;Sachsen;0
2020-09-20;Sachsen-Anhalt;0
2020-09-20;Schleswig-Holstein;0
2020-09-20;Thüringen;1
2020-09-21;Baden-Württemberg;0
2020-09-21;Bayern;0
2020-09-21;Berlin;0
2020-09-21;Brandenburg;0
2020-09-21;Bremen;0
2020-09-21;Hamburg;0
2020-09-21;Hessen;0
2020-09-21;Mecklenburg-Vorpommern;0
2020-09-21;Niedersachsen;0
2020-09-21;Nordrhein-Westfalen;0
2020-09-21;Rheinland-Pfalz;0
2020-09-21;Saarland;0
2020-09-21;Sachsen;0
2020-09-21;Sachsen-Anhalt;0
2020-09-21;Schleswig-Holstein;0
2020-09-21;Thüringen;0
2020-09-22;Baden-Württemberg;0
2020-09-22;Bayern;0
2020-09-22;Berlin;0
2020-09-22;Brandenburg;0
2020-09-22;Bremen;0
2020-09-22;Hamburg;0
2020-09-22;Hessen;0
2020-09-22;Mecklenburg-Vorpommern;0
2020-09-22;Niedersachsen;0
2020-09-22;Nordrhein-Westfalen;0
2020-09-22;Rheinland-Pfalz;0
2020-09-22;Saarland;0
2020-09-22;Sachsen;0
2020-09-22;Sachsen-Anhalt;0
2020-09-22;Schleswig-Holstein;0
2020-09-22;Thüringen;0
2020-09-23;Baden-Württemberg;0
2020-09-23;Bayern;0
2020-09-23;Berlin;0
2020-09-23;Brandenburg;0
2020-09-23;Bremen;0
2020-09-23;Hamburg;0
2020-09-23;Hessen;0
2020-09-23;Mecklenburg-Vorpommern;0
2020-09-23;Niedersachsen;0
2020-09-23;Nordrhein-Westfalen;0
2020-09-23;Rheinland-Pfalz;0
2020-09-23;Saarland;0
2020-09-23;Sachsen;0
2020-09-23;Sachsen-Anhalt;0
2020-09-23;Schleswig-Holstein;0
2020-09-23;Thüringen;0
2020-09-24;Baden-Württemberg;0
2020-09-24;Bayern;0
2020-09-24;Berlin;0
2020-09-24;Brandenburg;0
2020-09-24;Bremen;0
2020-09-24;Hamburg;0
2020-09-24;Hessen;0
2020-09-24;Mecklenburg-Vorpommern;0
2020-09-24;Niedersachsen;0
2020-09-24;Nordrhein-Westfalen;0
2020-09-24;Rheinland-Pfalz;0
2020-09-24;Saarland;0
2020-09-24;Sachsen;0
2020-09-24;Sachsen-Anhalt;0
2020-09-24;Schleswig-Holstein;0
2020-09-24;Thüringen;0
2020-09-25;Baden-Württemberg;0
2020-09-25;Bayern;0
2020-09-25;Berlin;0
2020-09-25;Brandenburg;0
2020-09-25;Bremen;0
2020-09-25;Hamburg;0
2020-09-25;Hessen;0
2020-09-25;Mecklenburg-Vorpommern;0
2020-09-25;Niedersachsen;0
2020-09-25;Nordrhein-Westfalen;0
2020-09-25;Rheinland-Pfalz;0
2020-09-25;Saarland;0
2020-09-25;Sachsen;0
2020-09-25;Sachsen-Anhalt;0
2020-09-25;Schleswig-Holstein;0
2020-09-25;Thüringen;0
2020-09-26;Baden-Württemberg;0
2020-09-26;Bayern;0
2020-09-26;Berlin;0
2020-09-26;Brandenburg;0
2020-09-26;Bremen;0
2020-09-26;Hamburg;0
2020-09-26;Hessen;0
2020-09-26;Mecklenburg-Vorpommern;0
2020-09-26;Niedersachsen;0
2020-09-26;Nordrhein-Westfalen;0
2020-09-26;Rheinland-Pfalz;0
2020-09-26;Saarland;0
2020-09-26;Sachsen;0
2020-09-26;Sachsen-Anhalt;0
2020-09-26;Schleswig-Holstein;0
2020-09-26;Thüringen;0
2020-09-27;Baden-Württemberg;0
2020-09-27;Bayern;0
2020-09-27;Berlin;0
2020-09-27;Brandenburg;0
2020-09-27;Bremen;0
2020-09-27;Hamburg;0
2020-09-27;Hessen;0
2020-09-27;Mecklenburg-Vorpommern;0
2020-09-27;Niedersachsen;0
2020-09-27;Nordrhein-Westfalen;0
2020-09-27;Rheinland-Pfalz;0
2020-09-27;Saarland;0
2020-09-27;Sachsen;0
2020-09-27;Sachsen-Anhalt;0
2020-09-27;Schleswig-Holstein;0
2020-09-27;Thüringen;0
2020-09-28;Baden-Württemberg;0
2020-09-28;Bayern;0
2020-09-28;Berlin;0
2020-09-28;Brandenburg;0
2020-09-28;Bremen;0
2020-09-28;Hamburg;0
2020-09-28;Hessen;0
2020-09-28;Mecklenburg-Vorpommern;0
2020-09-28;Niedersachsen;0
2020-09-28;Nordrhein-Westfalen;0
2020-09-28;Rheinland-Pfalz;0
2020-09-28;Saarland;0
2020-09-28;Sachsen;0
2020-09-28;Sachsen-Anhalt;0
2020-09-28;Schleswig-Holstein;0
2020-09-28;Thüringen;0
2020-09-29;Baden-Württemberg;0
2020-09-29;Bayern;0
2020-09-29;Berlin;0
2020-09-29;Brandenburg;0
2020-09-29;Bremen;0
2020-09-29;Hamburg;0
2020-09-29;Hessen;0
2020-09-29;Mecklenburg-Vorpommern;0
2020-09-29;Niedersachsen;0
2020-09-29;Nordrhein-Westfalen;0
2020-09-29;Rheinland-Pfalz;0
2020-09-29;Saarland;0
2020-09-29;Sachsen;0
2020-09-29;Sachsen-Anhalt;0
2020-09-29;Schleswig-Holstein;0
2020-09-29;Thüringen;0
2020-09-30;Baden-Württemberg;0
2020-09-30;Bayern;0
2020-09-30;Berlin;0
2020-09-30;Brandenburg;0
2020-09-30;Bremen;0
2020-09-30;Hamburg;0
2020-09-30;Hessen;0
2020-09-30;Mecklenburg-Vorpommern;0
2020-09-30;Niedersachsen;0
2020-09-30;Nordrhein-Westfalen;0
2020-09-30;Rheinland-Pfalz;0
2020-09-30;Saarland;0
2020-09-30;Sachsen;0
2020-09-30;Sachsen-Anhalt;0
2020-09-30;Schleswig-Holstein;0
2020-09-30;Thüringen;0
2020-10-01;Baden-Württemberg;0
2020-10-01;Bayern;0
2020-10-01;Berlin;0
2020-10-01;Brandenburg;0
2020-10-01;Bremen;0
2020-10-01;Hamburg;0
2020-10-01;Hessen;0
2020-10-01;Mecklenburg-Vorpommern;0
2020-10-01;Niedersachsen;0
2020-10-01;Nordrhein-Westfalen;0
2020-10-01;Rheinland-Pfalz;0
2020-10-01;Saarland;0
2020-10-01;Sachsen;0
2020-10-01;Sachsen-Anhalt;0
2020-10-01;Schleswig-Holstein;0
2020-10-01;Thüringen;0
2020-10-02;Baden-Württemberg;0
2020-10-02;Bayern;0
2020-10-02;Berlin;0
2020-10-02;Brandenburg;0
2020-10-02;Bremen;0
2020-10-02;Hamburg;0
2020-10-02;Hessen;0
2020-10-02;Mecklenburg-Vorpommern;0
2020-10-02;Niedersachsen;0
2020-10-02;Nordrhein-Westfalen;0
2020-10-02;Rheinland-Pfalz;0
2020-10-02;Saarland;0
2020-10-02;Sachsen;0
2020-10-02;Sachsen-Anhalt;0
2020-10-02;Schleswig-Holstein;0
2020-10-02;Thüringen;0
2020-10-03;Baden-Württemberg;1
2020-10-03;Bayern;1
2020-10-03;Berlin;1
2020-10-03;Brandenburg;1
2020-10-03;Bremen;1
2020-10-03;Hamburg;1
2020-10-03;Hessen;1
2020-10-03;Mecklenburg-Vorpommern;1
2020-10-03;Niedersachsen;1
2020-10-03;Nordrhein-Westfalen;1
2020-10-03;Rheinland-Pfalz;1
2020-10-03;Saarland;1
2020-10-03;Sachsen;1
2020-10-03;Sachsen-Anhalt;1
2020-10-03;Schleswig-Holstein;1
2020-10-03;Thüringen;1
2020-10-04;Baden-Württemberg;0
2020-10-04;Bayern;0
2020-10-04;Berlin;0
2020-10-04;Brandenburg;0
2020-10-04;Bremen;0
2020-10-04;Hamburg;0
2020-10-04;Hessen;0
2020-10-04;Mecklenburg-Vorpommern;0
2020-10-04;Niedersachsen;0
2020-10-04;Nordrhein-Westfalen;0
2020-10-04;Rheinland-Pfalz;0
2020-10-04;Saarland;0
2020-10-04;Sachsen;0
2020-10-04;Sachsen-Anhalt;0
2020-10-04;Schleswig-Holstein;0
2020-10-04;Thüringen;0
2020-10-05;Baden-Württemberg;0
2020-10-05;Bayern;0
2020-10-05;Berlin;0
2020-10-05;Brandenburg;0
2020-10-05;Bremen;0
2020-10-05;Hamburg;0
2020-10-05;Hessen;0
2020-10-05;Mecklenburg-Vorpommern;0
2020-10-05;Niedersachsen;0
2020-10-05;Nordrhein-Westfalen;0
2020-10-05;Rheinland-Pfalz;0
2020-10-05;Saarland;0
2020-10-05;Sachsen;0
2020-10-05;Sachsen-Anhalt;0
2020-10-05;Schleswig-Holstein;0
2020-10-05;Thüringen;0
2020-10-06;Baden-Württemberg;0
2020-10-06;Bayern;0
2020-10-06;Berlin;0
2020-10-06;Brandenburg;0
2020-10-06;Bremen;0
2020-10-06;Hamburg;0
2020-10-06;Hessen;0
2020-10-06;Mecklenburg-Vorpommern;0
2020-10-06;Niedersachsen;0
2020-10-06;Nordrhein-Westfalen;0
2020-10-06;Rheinland-Pfalz;0
2020-10-06;Saarland;0
2020-10-06;Sachsen;0
2020-10-06;Sachsen-Anhalt;0
2020-10-06;Schleswig-Holstein;0
2020-10-06;Thüringen;0
2020-10-07;Baden-Württemberg;0
2020-10-07;Bayern;0
2020-10-07;Berlin;0
2020-10-07;Brandenburg;0
2020-10-07;Bremen;0
2020-10-07;Hamburg;0
2020-10-07;Hessen;0
2020-10-07;Mecklenburg-Vorpommern;0
2020-10-07;Niedersachsen;0
2020-10-07;Nordrhein-Westfalen;0
2020-10-07;Rheinland-Pfalz;0
2020-10-07;Saarland;0
2020-10-07;Sachsen;0
2020-10-07;Sachsen-Anhalt;0
2020-10-07;Schleswig-Holstein;0
2020-10-07;Thüringen;0
2020-10-08;Baden-Württemberg;0
2020-10-08;Bayern;0
2020-10-08;Berlin;0
2020-10-08;Brandenburg;0
2020-10-08;Bremen;0
2020-10-08;Hamburg;0
2020-10-08;Hessen;0
2020-10-08;Mecklenburg-Vorpommern;0
2020-10-08;Niedersachsen;0
2020-10-08;Nordrhein-Westfalen;0
2020-10-08;Rheinland-Pfalz;0
2020-10-08;Saarland;0
2020-10-08;Sachsen;0
2020-10-08;Sachsen-Anhalt;0
2020-10-08;Schleswig-Holstein;0
2020-10-08;Thüringen;0
2020-10-09;Baden-Württemberg;0
2020-10-09;Bayern;0
2020-10-09;Berlin;0
2020-10-09;Brandenburg;0
2020-10-09;Bremen;0
2020-10-09;Hamburg;0
2020-10-09;Hessen;0
2020-10-09;Mecklenburg-Vorpommern;0
2020-10-09;Niedersachsen;0
2020-10-09;Nordrhein-Westfalen;0
2020-10-09;Rheinland-Pfalz;0
2020-10-09;Saarland;0
2020-10-09;Sachsen;0
2020-10-09;Sachsen-Anhalt;0
2020-10-09;Schleswig-Holstein;0
2020-10-09;Thüringen;0
2020-10-10;Baden-Württemberg;0
2020-10-10;Bayern;0
2020-10-10;Berlin;0
2020-10-10;Brandenburg;0
2020-10-10;Bremen;0
2020-10-10;Hamburg;0
2020-10-10;Hessen;0
2020-10-10;Mecklenburg-Vorpommern;0
2020-10-10;Niedersachsen;0
2020-10-10;Nordrhein-Westfalen;0
2020-10-10;Rheinland-Pfalz;0
2020-10-10;Saarland;0
2020-10-10;Sachsen;0
2020-10-10;Sachsen-Anhalt;0
2020-10-10;Schleswig-Holstein;0
2020-10-10;Thüringen;0
2020-10-11;Baden-Württemberg;0
2020-10-11;Bayern;0
2020-10-11;Berlin;0
2020-10-11;Brandenburg;0
2020-10-11;Bremen;0
2020-10-11;Hamburg;0
2020-10-11;Hessen;0
2020-10-11;Mecklenburg-Vorpommern;0
2020-10-11;Niedersachsen;0
2020-10-11;Nordrhein-Westfalen;0
2020-10-11;Rheinland-Pfalz;0
2020-10-11;Saarland;0
2020-10-11;Sachsen;0
2020-10-11;Sachsen-Anhalt;0
2020-10-11;Schleswig-Holstein;0
2020-10-11;Thüringen;0
2020-10-12;Baden-Württemberg;0
2020-10-12;Bayern;0
2020-10-12;Berlin;0
2020-10-12;Brandenburg;0
2020-10-12;Bremen;0
2020-10-12;Hamburg;0
2020-10-12;Hessen;0
2020-10-12;Mecklenburg-Vorpommern;0
2020-10-12;Niedersachsen;0
2020-10-12;Nordrhein-Westfalen;0
2020-10-12;Rheinland-Pfalz;0
2020-10-12;Saarland;0
2020-10-12;Sachsen;0
2020-10-12;Sachsen-Anhalt;0
2020-10-12;Schleswig-Holstein;0
2020-10-12;Thüringen;0
2020-10-13;Baden-Württemberg;0
2020-10-13;Bayern;0
2020-10-13;Berlin;0
2020-10-13;Brandenburg;0
2020-10-13;Bremen;0
2020-10-13;Hamburg;0
2020-10-13;Hessen;0
2020-10-13;Mecklenburg-Vorpommern;0
2020-10-13;Niedersachsen;0
2020-10-13;Nordrhein-Westfalen;0
2020-10-13;Rheinland-Pfalz;0
2020-10-13;Saarland;0
2020-10-13;Sachsen;0
2020-10-13;Sachsen-Anhalt;0
2020-10-13;Schleswig-Holstein;0
2020-10-13;Thüringen;0
2020-10-14;Baden-Württemberg;0
2020-10-14;Bayern;0
2020-10-14;Berlin;0
2020-10-14;Brandenburg;0
2020-10-14;Bremen;0
2020-10-14;Hamburg;0
2020-10-14;Hessen;0
2020-10-14;Mecklenburg-Vorpommern;0
2020-10-14;Niedersachsen;0
2020-10-14;Nordrhein-Westfalen;0
2020-10-14;Rheinland-Pfalz;0
2020-10-14;Saarland;0
2020-10-14;Sachsen;0
2020-10-14;Sachsen-Anhalt;0
2020-10-14;Schleswig-Holstein;0
2020-10-14;Thüringen;0
2020-10-15;Baden-Württemberg;0
2020-10-15;Bayern;0
2020-10-15;Berlin;0
2020-10-15;Brandenburg;0
2020-10-15;Bremen;0
2020-10-15;Hamburg;0
2020-10-15;Hessen;0
2020-10-15;Mecklenburg-Vorpommern;0
2020-10-15;Niedersachsen;0
2020-10-15;Nordrhein-Westfalen;0
2020-10-15;Rheinland-Pfalz;0
2020-10-15;Saarland;0
2020-10-15;Sachsen;0
2020-10-15;Sachsen-Anhalt;0
2020-10-15;Schleswig-Holstein;0
2020-10-15;Thüringen;0
2020-10-16;Baden-Württemberg;0
2020-10-16;Bayern;0
2020-10-16;Berlin;0
2020-10-16;Brandenburg;0
2020-10-16;Bremen;0
2020-10-16;Hamburg;0
2020-10-16;Hessen;0
2020-10-16;Mecklenburg-Vorpommern;0
2020-10-16;Niedersachsen;0
2020-10-16;Nordrhein-Westfalen;0
2020-10-16;Rheinland-Pfalz;0
2020-10-16;Saarland;0
2020-10-16;Sachsen;0
2020-10-16;Sachsen-Anhalt;0
2020-10-16;Schleswig-Holstein;0
2020-10-16;Thüringen;0
2020-10-17;Baden-Württemberg;0
2020-10-17;Bayern;0
2020-10-17;Berlin;0
2020-10-17;Brandenburg;0
2020-10-17;Bremen;0
2020-10-17;Hamburg;0
2020-10-17;Hessen;0
2020-10-17;Mecklenburg-Vorpommern;0
2020-10-17;Niedersachsen;0
2020-10-17;Nordrhein-Westfalen;0
2020-10-17;Rheinland-Pfalz;0
2020-10-17;Saarland;0
2020-10-17;Sachsen;0
2020-10-17;Sachsen-Anhalt;0
2020-10-17;Schleswig-Holstein;0
2020-10-17;Thüringen;0
2020-10-18;Baden-Württemberg;0
2020-10-18;Bayern;0
2020-10-18;Berlin;0
2020-10-18;Brandenburg;0
2020-10-18;Bremen;0
2020-10-18;Hamburg;0
2020-10-18;Hessen;0
2020-10-18;Mecklenburg-Vorpommern;0
2020-10-18;Niedersachsen;0
2020-10-18;Nordrhein-Westfalen;0
2020-10-18;Rheinland-Pfalz;0
2020-10-18;Saarland;0
2020-10-18;Sachsen;0
2020-10-18;Sachsen-Anhalt;0
2020-10-18;Schleswig-Holstein;0
2020-10-18;Thüringen;0
2020-10-19;Baden-Württemberg;0
2020-10-19;Bayern;0
2020-10-19;Berlin;0
2020-10-19;Brandenburg;0
2020-10-19;Bremen;0
2020-10-19;Hamburg;0
2020-10-19;Hessen;0
2020-10-19;Mecklenburg-Vorpommern;0
2020-10-19;Niedersachsen;0
2020-10-19;Nordrhein-Westfalen;0
2020-10-19;Rheinland-Pfalz;0
2020-10-19;Saarland;0
2020-10-19;Sachsen;0
2020-10-19;Sachsen-Anhalt;0
2020-10-19;Schleswig-Holstein;0
2020-10-19;Thüringen;0
2020-10-20;Baden-Württemberg;0
2020-10-20;Bayern;0
2020-10-20;Berlin;0
2020-10-20;Brandenburg;0
2020-10-20;Bremen;0
2020-10-20;Hamburg;0
2020-10-20;Hessen;0
2020-10-20;Mecklenburg-Vorpommern;0
2020-10-20;Niedersachsen;0
2020-10-20;Nordrhein-Westfalen;0
2020-10-20;Rheinland-Pfalz;0
2020-10-20;Saarland;0
2020-10-20;Sachsen;0
2020-10-20;Sachsen-Anhalt;0
2020-10-20;Schleswig-Holstein;0
2020-10-20;Thüringen;0
2020-10-21;Baden-Württemberg;0
2020-10-21;Bayern;0
2020-10-21;Berlin;0
2020-10-21;Brandenburg;0
2020-10-21;Bremen;0
2020-10-21;Hamburg;0
2020-10-21;Hessen;0
2020-10-21;Mecklenburg-Vorpommern;0
2020-10-21;Niedersachsen;0
2020-10-21;Nordrhein-Westfalen;0
2020-10-21;Rheinland-Pfalz;0
2020-10-21;Saarland;0
2020-10-21;Sachsen;0
2020-10-21;Sachsen-Anhalt;0
2020-10-21;Schleswig-Holstein;0
2020-10-21;Thüringen;0
2020-10-22;Baden-Württemberg;0
2020-10-22;Bayern;0
2020-10-22;Berlin;0
2020-10-22;Brandenburg;0
2020-10-22;Bremen;0
2020-10-22;Hamburg;0
2020-10-22;Hessen;0
2020-10-22;Mecklenburg-Vorpommern;0
2020-10-22;Niedersachsen;0
2020-10-22;Nordrhein-Westfalen;0
2020-10-22;Rheinland-Pfalz;0
2020-10-22;Saarland;0
2020-10-22;Sachsen;0
2020-10-22;Sachsen-Anhalt;0
2020-10-22;Schleswig-Holstein;0
2020-10-22;Thüringen;0
2020-10-23;Baden-Württemberg;0
2020-10-23;Bayern;0
2020-10-23;Berlin;0
2020-10-23;Brandenburg;0
2020-10-23;Bremen;0
2020-10-23;Hamburg;0
2020-10-23;Hessen;0
2020-10-23;Mecklenburg-Vorpommern;0
2020-10-23;Niedersachsen;0
2020-10-23;Nordrhein-Westfalen;0
2020-10-23;Rheinland-Pfalz;0
2020-10-23;Saarland;0
2020-10-23;Sachsen;0
2020-10-23;Sachsen-Anhalt;0
2020-10-23;Schleswig-Holstein;0
2020-10-23;Thüringen;0
2020-10-24;Baden-Württemberg;0
2020-10-24;Bayern;0
2020-10-24;Berlin;0
2020-10-24;Brandenburg;0
2020-10-24;Bremen;0
2020-10-24;Hamburg;0
2020-10-24;Hessen;0
2020-10-24;Mecklenburg-Vorpommern;0
2020-10-24;Niedersachsen;0
2020-10-24;Nordrhein-Westfalen;0
2020-10-24;Rheinland-Pfalz;0
2020-10-24;Saarland;0
2020-10-24;Sachsen;0
2020-10-24;Sachsen-Anhalt;0
2020-10-24;Schleswig-Holstein;0
2020-10-24;Thüringen;0
2020-10-25;Baden-Württemberg;0
2020-10-25;Bayern;0
2020-10-25;Berlin;0
2020-10-25;Brandenburg;0
2020-10-25;Bremen;0
2020-10-25;Hamburg;0
2020-10-25;Hessen;0
2020-10-25;Mecklenburg-Vorpommern;0
2020-10-25;Niedersachsen;0
2020-10-25;Nordrhein-Westfalen;0
2020-10-25;Rheinland-Pfalz;0
2020-10-25;Saarland;0
2020-10-25;Sachsen;0
2020-10-25;Sachsen-Anhalt;0
2020-10-25;Schleswig-Holstein;0
2020-10-25;Thüringen;0
2020-10-26;Baden-Württemberg;0
2020-10-26;Bayern;0
2020-10-26;Berlin;0
2020-10-26;Brandenburg;0
2020-10-26;Bremen;0
2020-10-26;Hamburg;0
2020-10-26;Hessen;0
2020-10-26;Mecklenburg-Vorpommern;0
2020-10-26;Niedersachsen;0
2020-10-26;Nordrhein-Westfalen;0
2020-10-26;Rheinland-Pfalz;0
2020-10-26;Saarland;0
2020-10-26;Sachsen;0
2020-10-26;Sachsen-Anhalt;0
2020-10-26;Schleswig-Holstein;0
2020-10-26;Thüringen;0
2020-10-27;Baden-Württemberg;0
2020-10-27;Bayern;0
2020-10-27;Berlin;0
2020-10-27;Brandenburg;0
2020-10-27;Bremen;0
2020-10-27;Hamburg;0
2020-10-27;Hessen;0
2020-10-27;Mecklenburg-Vorpommern;0
2020-10-27;Niedersachsen;0
2020-10-27;Nordrhein-Westfalen;0
2020-10-27;Rheinland-Pfalz;0
2020-10-27;Saarland;0
2020-10-27;Sachsen;0
2020-10-27;Sachsen-Anhalt;0
2020-10-27;Schleswig-Holstein;0
2020-10-27;Thüringen;0
2020-10-28;Baden-Württemberg;0
2020-10-28;Bayern;0
2020-10-28;Berlin;0
2020-10-28;Brandenburg;0
2020-10-28;Bremen;0
2020-10-28;Hamburg;0
2020-10-28;Hessen;0
2020-10-28;Mecklenburg-Vorpommern;0
2020-10-28;Niedersachsen;0
2020-10-28;Nordrhein-Westfalen;0
2020-10-28;Rheinland-Pfalz;0
2020-10-28;Saarland;0
2020-10-28;Sachsen;0
2020-10-28;Sachsen-Anhalt;0
2020-10-28;Schleswig-Holstein;0
2020-10-28;Thüringen;0
2020-10-29;Baden-Württemberg;0
2020-10-29;Bayern;0
2020-10-29;Berlin;0
2020-10-29;Brandenburg;0
2020-10-29;Bremen;0
2020-10-29;Hamburg;0
2020-10-29;Hessen;0
2020-10-29;Mecklenburg-Vorpommern;0
2020-10-29;Niedersachsen;0
2020-10-29;Nordrhein-Westfalen;0
2020-10-29;Rheinland-Pfalz;0
2020-10-29;Saarland;0
2020-10-29;Sachsen;0
2020-10-29;Sachsen-Anhalt;0
2020-10-29;Schleswig-Holstein;0
2020-10-29;Thüringen;0
2020-10-30;Baden-Württemberg;0
2020-10-30;Bayern;0
2020-10-30;Berlin;0
2020-10-30;Brandenburg;0
2020-10-30;Bremen;0
2020-10-30;Hamburg;0
2020-10-30;Hessen;0
2020-10-30;Mecklenburg-Vorpommern;0
2020-10-30;Niedersachsen;0
2020-10-30;Nordrhein-Westfalen;0
2020-10-30;Rheinland-Pfalz;0
2020-10-30;Saarland;0
2020-10-30;Sachsen;0
2020-10-30;Sachsen-Anhalt;0
2020-10-30;Schleswig-Holstein;0
2020-10-30;Thüringen;0
2020-10-31;Baden-Württemberg;0
2020-10-31;Bayern;0
2020-10-31;Berlin;0
2020-10-31;Brandenburg;1
2020-10-31;Bremen;1
2020-10-31;Hamburg;1
2020-10-31;Hessen;0
2020-10-31;Mecklenburg-Vorpommern;1
2020-10-31;Niedersachsen;1
2020-10-31;Nordrhein-Westfalen;0
2020-10-31;Rheinland-Pfalz;0
2020-10-31;Saarland;0
2020-10-31;Sachsen;1
2020-10-31;Sachsen-Anhalt;1
